"state","city","datePosted","nanny_jobsPosted"
"CA","san+diego",2020-08-09,8
"CA","san+diego",2020-08-10,10
"CA","san+diego",2020-08-11,3
"CA","san+diego",2020-08-12,1
"CA","san+diego",2020-08-13,1
"CA","san+diego",2020-08-14,6
"CA","san+diego",2020-08-15,5
"CA","san+diego",2020-08-16,2
"CA","san+diego",2020-08-17,2
"CA","san+francisco",2020-06-22,1
"CA","san+francisco",2020-06-24,1
"CA","san+francisco",2020-06-25,1
"CA","san+francisco",2020-06-27,1
"CA","san+francisco",2020-06-29,2
"CA","san+francisco",2020-06-30,2
"CA","san+francisco",2020-07-01,1
"CA","san+francisco",2020-07-03,2
"CA","san+francisco",2020-07-05,3
"CA","san+francisco",2020-07-06,7
"CA","san+francisco",2020-07-07,4
"CA","san+francisco",2020-07-08,6
"CA","san+francisco",2020-07-09,5
"CA","san+francisco",2020-07-14,3
"CA","san+francisco",2020-07-15,4
"CA","san+francisco",2020-07-16,6
"CA","san+francisco",2020-07-17,3
"CA","san+francisco",2020-07-20,7
"CA","san+francisco",2020-07-21,3
"CA","san+francisco",2020-07-22,5
"CA","san+francisco",2020-07-23,6
"CA","san+francisco",2020-07-24,3
"CA","san+francisco",2020-07-25,4
"CA","san+francisco",2020-07-26,1
"CA","san+francisco",2020-07-27,1
"CA","san+francisco",2020-07-28,4
"CA","san+francisco",2020-07-29,5
"CA","san+francisco",2020-07-30,3
"CA","san+francisco",2020-07-31,5
"CA","san+francisco",2020-08-03,2
"CA","san+francisco",2020-08-04,34
"CA","san+francisco",2020-08-05,11
"CA","san+francisco",2020-08-06,6
"CA","san+francisco",2020-08-07,4
"CA","san+francisco",2020-08-08,5
"CA","san+francisco",2020-08-09,5
"CA","san+francisco",2020-08-10,7
"CA","san+francisco",2020-08-11,2
"CA","san+francisco",2020-08-12,2
"CA","san+francisco",2020-08-13,6
"CA","san+francisco",2020-08-14,4
"CA","san+francisco",2020-08-15,1
"CA","san+francisco",2020-08-16,4
"CA","san+francisco",2020-08-17,2
"CA","san+jose",2020-06-21,1
"CA","san+jose",2020-07-04,2
"CA","san+jose",2020-07-05,2
"CA","san+jose",2020-07-07,2
"CA","san+jose",2020-07-08,3
"CA","san+jose",2020-07-09,2
"CA","san+jose",2020-07-10,1
"CA","san+jose",2020-07-14,4
"CA","san+jose",2020-07-15,4
"CA","san+jose",2020-07-16,7
"CA","san+jose",2020-07-17,2
"CA","san+jose",2020-07-18,1
"CA","san+jose",2020-07-19,12
"CA","san+jose",2020-07-20,8
"CA","san+jose",2020-07-21,2
"CA","san+jose",2020-07-25,1
"CA","san+jose",2020-07-31,2
"CA","san+jose",2020-08-02,3
"CA","san+jose",2020-08-03,4
"CA","san+jose",2020-08-04,30
"CA","san+jose",2020-08-05,6
"CA","san+jose",2020-08-06,16
"CA","san+jose",2020-08-07,8
"CA","san+jose",2020-08-08,10
"CA","san+jose",2020-08-09,10
"CA","san+jose",2020-08-10,5
"CA","san+jose",2020-08-11,5
"CA","san+jose",2020-08-12,3
"CA","san+jose",2020-08-13,8
"CA","san+jose",2020-08-14,4
"CA","san+jose",2020-08-15,3
"CA","san+jose",2020-08-16,2
"CA","san+jose",2020-08-17,2
"CO","arvada",2020-06-22,1
"CO","arvada",2020-06-23,1
"CO","arvada",2020-06-26,1
"CO","arvada",2020-06-27,1
"CO","arvada",2020-06-28,1
"CO","arvada",2020-06-29,2
"CO","arvada",2020-06-30,5
"CO","arvada",2020-07-02,2
"CO","arvada",2020-07-03,3
"CO","arvada",2020-07-04,1
"CO","arvada",2020-07-09,2
"CO","arvada",2020-07-10,3
"CO","arvada",2020-07-11,1
"CO","arvada",2020-07-14,1
"CO","arvada",2020-07-15,2
"CO","arvada",2020-07-16,4
"CO","arvada",2020-07-17,5
"CO","arvada",2020-07-18,3
"CO","arvada",2020-07-19,1
"CO","arvada",2020-07-20,15
"CO","arvada",2020-07-21,6
"CO","arvada",2020-07-23,3
"CO","arvada",2020-07-24,3
"CO","arvada",2020-07-26,1
"CO","arvada",2020-07-27,2
"CO","arvada",2020-07-28,4
"CO","arvada",2020-07-30,2
"CO","arvada",2020-07-31,16
"CO","arvada",2020-08-01,10
"CO","arvada",2020-08-02,2
"CO","arvada",2020-08-03,5
"CO","arvada",2020-08-04,31
"CO","arvada",2020-08-05,2
"CO","arvada",2020-08-06,4
"CO","arvada",2020-08-07,5
"CO","arvada",2020-08-08,6
"CO","arvada",2020-08-09,7
"CO","arvada",2020-08-10,9
"CO","arvada",2020-08-11,4
"CO","arvada",2020-08-12,4
"CO","arvada",2020-08-13,2
"CO","arvada",2020-08-14,2
"CO","arvada",2020-08-15,6
"CO","arvada",2020-08-16,3
"CO","arvada",2020-08-17,5
"CO","aurora",2020-06-22,1
"CO","aurora",2020-06-23,1
"CO","aurora",2020-06-26,1
"CO","aurora",2020-06-27,1
"CO","aurora",2020-06-29,2
"CO","aurora",2020-06-30,4
"CO","aurora",2020-07-02,3
"CO","aurora",2020-07-03,3
"CO","aurora",2020-07-04,1
"CO","aurora",2020-07-05,2
"CO","aurora",2020-07-10,3
"CO","aurora",2020-07-11,1
"CO","aurora",2020-07-14,3
"CO","aurora",2020-07-15,3
"CO","aurora",2020-07-16,3
"CO","aurora",2020-07-17,5
"CO","aurora",2020-07-18,1
"CO","aurora",2020-07-19,2
"CO","aurora",2020-07-20,15
"CO","aurora",2020-07-21,5
"CO","aurora",2020-07-23,2
"CO","aurora",2020-07-24,3
"CO","aurora",2020-07-26,1
"CO","aurora",2020-07-27,2
"CO","aurora",2020-07-28,2
"CO","aurora",2020-07-30,1
"CO","aurora",2020-07-31,16
"CO","aurora",2020-08-01,4
"CO","aurora",2020-08-02,2
"CO","aurora",2020-08-03,8
"CO","aurora",2020-08-04,37
"CO","aurora",2020-08-05,2
"CO","aurora",2020-08-06,5
"CO","aurora",2020-08-07,6
"CO","aurora",2020-08-08,6
"CO","aurora",2020-08-09,4
"CO","aurora",2020-08-10,6
"CO","aurora",2020-08-11,3
"CO","aurora",2020-08-12,4
"CO","aurora",2020-08-13,1
"CO","aurora",2020-08-14,3
"CO","aurora",2020-08-15,6
"CO","aurora",2020-08-16,4
"CO","aurora",2020-08-17,1
"CO","centennial",2020-06-21,1
"CO","centennial",2020-06-23,1
"CO","centennial",2020-06-27,1
"CO","centennial",2020-06-29,2
"CO","centennial",2020-06-30,4
"CO","centennial",2020-07-01,1
"CO","centennial",2020-07-02,3
"CO","centennial",2020-07-03,3
"CO","centennial",2020-07-04,1
"CO","centennial",2020-07-06,2
"CO","centennial",2020-07-09,1
"CO","centennial",2020-07-12,2
"CO","centennial",2020-07-14,2
"CO","centennial",2020-07-15,1
"CO","centennial",2020-07-16,3
"CO","centennial",2020-07-17,1
"CO","centennial",2020-07-18,1
"CO","centennial",2020-07-19,2
"CO","centennial",2020-07-20,11
"CO","centennial",2020-07-21,5
"CO","centennial",2020-07-23,3
"CO","centennial",2020-07-24,3
"CO","centennial",2020-07-26,1
"CO","centennial",2020-07-27,2
"CO","centennial",2020-07-28,1
"CO","centennial",2020-07-31,15
"CO","centennial",2020-08-01,4
"CO","centennial",2020-08-02,2
"CO","centennial",2020-08-03,4
"CO","centennial",2020-08-04,54
"CO","centennial",2020-08-05,2
"CO","centennial",2020-08-06,6
"CO","centennial",2020-08-07,4
"CO","centennial",2020-08-08,2
"CO","centennial",2020-08-09,4
"CO","centennial",2020-08-10,7
"CO","centennial",2020-08-11,5
"CO","centennial",2020-08-12,4
"CO","centennial",2020-08-13,2
"CO","centennial",2020-08-14,2
"CO","centennial",2020-08-15,4
"CO","centennial",2020-08-16,2
"CO","centennial",2020-08-17,3
"CO","colorado+springs",2020-06-22,1
"CO","colorado+springs",2020-06-24,1
"CO","colorado+springs",2020-07-09,2
"CO","colorado+springs",2020-07-10,5
"CO","colorado+springs",2020-07-11,1
"CO","colorado+springs",2020-07-15,1
"CO","colorado+springs",2020-07-18,2
"CO","colorado+springs",2020-07-31,3
"CO","colorado+springs",2020-08-04,16
"CO","colorado+springs",2020-08-07,1
"CO","colorado+springs",2020-08-08,3
"CO","colorado+springs",2020-08-10,11
"CO","colorado+springs",2020-08-11,1
"CO","colorado+springs",2020-08-12,2
"CO","colorado+springs",2020-08-13,1
"CO","colorado+springs",2020-08-15,2
"CO","colorado+springs",2020-08-16,2
"CO","colorado+springs",2020-08-17,1
"CO","denver",2020-06-22,1
"CO","denver",2020-06-23,1
"CO","denver",2020-06-26,1
"CO","denver",2020-06-27,1
"CO","denver",2020-06-29,1
"CO","denver",2020-06-30,4
"CO","denver",2020-07-02,3
"CO","denver",2020-07-03,3
"CO","denver",2020-07-04,1
"CO","denver",2020-07-10,2
"CO","denver",2020-07-11,1
"CO","denver",2020-07-14,5
"CO","denver",2020-07-15,5
"CO","denver",2020-07-16,3
"CO","denver",2020-07-17,4
"CO","denver",2020-07-18,2
"CO","denver",2020-07-19,2
"CO","denver",2020-07-20,13
"CO","denver",2020-07-21,6
"CO","denver",2020-07-23,3
"CO","denver",2020-07-24,3
"CO","denver",2020-07-26,1
"CO","denver",2020-07-27,2
"CO","denver",2020-07-28,2
"CO","denver",2020-07-30,1
"CO","denver",2020-07-31,20
"CO","denver",2020-08-01,5
"CO","denver",2020-08-02,2
"CO","denver",2020-08-03,7
"CO","denver",2020-08-04,39
"CO","denver",2020-08-05,2
"CO","denver",2020-08-06,5
"CO","denver",2020-08-07,6
"CO","denver",2020-08-08,6
"CO","denver",2020-08-09,5
"CO","denver",2020-08-10,6
"CO","denver",2020-08-11,5
"CO","denver",2020-08-12,5
"CO","denver",2020-08-13,2
"CO","denver",2020-08-14,2
"CO","denver",2020-08-15,5
"CO","denver",2020-08-16,3
"CO","denver",2020-08-17,2
"CO","fort+collins",2020-07-01,1
"CO","fort+collins",2020-07-02,3
"CO","fort+collins",2020-07-10,1
"CO","fort+collins",2020-07-11,2
"CO","fort+collins",2020-07-12,2
"CO","fort+collins",2020-07-14,1
"CO","fort+collins",2020-07-15,1
"CO","fort+collins",2020-07-16,1
"CO","fort+collins",2020-07-17,3
"CO","fort+collins",2020-07-20,2
"CO","fort+collins",2020-07-21,1
"CO","fort+collins",2020-07-23,1
"CO","fort+collins",2020-07-26,1
"CO","fort+collins",2020-07-28,3
"CO","fort+collins",2020-07-30,1
"CO","fort+collins",2020-07-31,1
"CO","fort+collins",2020-08-01,2
"CO","fort+collins",2020-08-03,2
"CO","fort+collins",2020-08-04,14
"CO","fort+collins",2020-08-07,6
"CO","fort+collins",2020-08-08,1
"CO","fort+collins",2020-08-09,2
"CO","fort+collins",2020-08-10,3
"CO","fort+collins",2020-08-12,2
"CO","fort+collins",2020-08-13,1
"CO","fort+collins",2020-08-14,1
"CO","fort+collins",2020-08-15,1
"CO","fort+collins",2020-08-17,1
"CO","lakewood",2020-06-22,1
"CO","lakewood",2020-06-23,1
"CO","lakewood",2020-06-26,1
"CO","lakewood",2020-06-27,1
"CO","lakewood",2020-06-28,1
"CO","lakewood",2020-06-29,2
"CO","lakewood",2020-06-30,5
"CO","lakewood",2020-07-02,3
"CO","lakewood",2020-07-03,3
"CO","lakewood",2020-07-04,1
"CO","lakewood",2020-07-09,2
"CO","lakewood",2020-07-10,3
"CO","lakewood",2020-07-11,1
"CO","lakewood",2020-07-14,1
"CO","lakewood",2020-07-15,2
"CO","lakewood",2020-07-16,3
"CO","lakewood",2020-07-17,5
"CO","lakewood",2020-07-18,4
"CO","lakewood",2020-07-19,1
"CO","lakewood",2020-07-20,14
"CO","lakewood",2020-07-21,6
"CO","lakewood",2020-07-23,2
"CO","lakewood",2020-07-24,3
"CO","lakewood",2020-07-26,1
"CO","lakewood",2020-07-27,2
"CO","lakewood",2020-07-28,3
"CO","lakewood",2020-07-30,1
"CO","lakewood",2020-07-31,17
"CO","lakewood",2020-08-01,6
"CO","lakewood",2020-08-02,2
"CO","lakewood",2020-08-03,7
"CO","lakewood",2020-08-04,37
"CO","lakewood",2020-08-05,4
"CO","lakewood",2020-08-06,7
"CO","lakewood",2020-08-07,8
"CO","lakewood",2020-08-08,6
"CO","lakewood",2020-08-09,6
"CO","lakewood",2020-08-10,8
"CO","lakewood",2020-08-11,4
"CO","lakewood",2020-08-12,3
"CO","lakewood",2020-08-13,3
"CO","lakewood",2020-08-14,1
"CO","lakewood",2020-08-15,4
"CO","lakewood",2020-08-16,4
"CO","lakewood",2020-08-17,3
"CO","pueblo",2020-06-25,1
"CO","pueblo",2020-07-09,1
"CO","pueblo",2020-07-10,1
"CO","pueblo",2020-07-31,1
"CO","pueblo",2020-08-07,2
"CO","pueblo",2020-08-15,1
"CO","thornton",2020-06-22,1
"CO","thornton",2020-06-23,1
"CO","thornton",2020-06-26,1
"CO","thornton",2020-06-27,1
"CO","thornton",2020-06-28,1
"CO","thornton",2020-06-29,2
"CO","thornton",2020-06-30,4
"CO","thornton",2020-07-02,2
"CO","thornton",2020-07-03,3
"CO","thornton",2020-07-04,1
"CO","thornton",2020-07-05,1
"CO","thornton",2020-07-09,2
"CO","thornton",2020-07-10,2
"CO","thornton",2020-07-11,1
"CO","thornton",2020-07-14,1
"CO","thornton",2020-07-15,4
"CO","thornton",2020-07-16,4
"CO","thornton",2020-07-17,5
"CO","thornton",2020-07-18,3
"CO","thornton",2020-07-19,1
"CO","thornton",2020-07-20,13
"CO","thornton",2020-07-21,6
"CO","thornton",2020-07-23,2
"CO","thornton",2020-07-24,3
"CO","thornton",2020-07-26,1
"CO","thornton",2020-07-27,2
"CO","thornton",2020-07-28,4
"CO","thornton",2020-07-30,2
"CO","thornton",2020-07-31,11
"CO","thornton",2020-08-01,8
"CO","thornton",2020-08-02,2
"CO","thornton",2020-08-03,4
"CO","thornton",2020-08-04,34
"CO","thornton",2020-08-05,4
"CO","thornton",2020-08-06,3
"CO","thornton",2020-08-07,8
"CO","thornton",2020-08-08,7
"CO","thornton",2020-08-09,6
"CO","thornton",2020-08-10,6
"CO","thornton",2020-08-11,4
"CO","thornton",2020-08-12,3
"CO","thornton",2020-08-14,2
"CO","thornton",2020-08-15,6
"CO","thornton",2020-08-16,5
"CO","thornton",2020-08-17,6
"CO","westminster",2020-06-22,1
"CO","westminster",2020-06-23,1
"CO","westminster",2020-06-26,1
"CO","westminster",2020-06-27,1
"CO","westminster",2020-06-28,1
"CO","westminster",2020-06-29,2
"CO","westminster",2020-06-30,4
"CO","westminster",2020-07-02,2
"CO","westminster",2020-07-03,3
"CO","westminster",2020-07-04,1
"CO","westminster",2020-07-09,3
"CO","westminster",2020-07-10,2
"CO","westminster",2020-07-11,1
"CO","westminster",2020-07-14,1
"CO","westminster",2020-07-15,4
"CO","westminster",2020-07-16,3
"CO","westminster",2020-07-17,5
"CO","westminster",2020-07-18,2
"CO","westminster",2020-07-19,2
"CO","westminster",2020-07-20,14
"CO","westminster",2020-07-21,7
"CO","westminster",2020-07-23,2
"CO","westminster",2020-07-24,3
"CO","westminster",2020-07-26,1
"CO","westminster",2020-07-27,2
"CO","westminster",2020-07-28,5
"CO","westminster",2020-07-30,2
"CO","westminster",2020-07-31,15
"CO","westminster",2020-08-01,9
"CO","westminster",2020-08-02,2
"CO","westminster",2020-08-03,4
"CO","westminster",2020-08-04,45
"CO","westminster",2020-08-05,4
"CO","westminster",2020-08-06,4
"CO","westminster",2020-08-07,13
"CO","westminster",2020-08-08,8
"CO","westminster",2020-08-09,7
"CO","westminster",2020-08-10,8
"CO","westminster",2020-08-11,4
"CO","westminster",2020-08-12,7
"CO","westminster",2020-08-13,1
"CO","westminster",2020-08-14,2
"CO","westminster",2020-08-15,6
"CO","westminster",2020-08-16,6
"CO","westminster",2020-08-17,4
"CT","bridgeport",2020-06-22,1
"CT","bridgeport",2020-06-24,1
"CT","bridgeport",2020-06-27,1
"CT","bridgeport",2020-07-01,1
"CT","bridgeport",2020-07-02,1
"CT","bridgeport",2020-07-03,3
"CT","bridgeport",2020-07-06,1
"CT","bridgeport",2020-07-07,1
"CT","bridgeport",2020-07-08,3
"CT","bridgeport",2020-07-09,4
"CT","bridgeport",2020-07-10,1
"CT","bridgeport",2020-07-11,2
"CT","bridgeport",2020-07-13,2
"CT","bridgeport",2020-07-14,3
"CT","bridgeport",2020-07-16,1
"CT","bridgeport",2020-07-17,1
"CT","bridgeport",2020-07-23,2
"CT","bridgeport",2020-07-24,1
"CT","bridgeport",2020-07-25,2
"CT","bridgeport",2020-07-26,1
"CT","bridgeport",2020-07-27,6
"CT","bridgeport",2020-07-28,5
"CT","bridgeport",2020-07-30,2
"CT","bridgeport",2020-07-31,1
"CT","bridgeport",2020-08-01,3
"CT","bridgeport",2020-08-03,3
"CT","bridgeport",2020-08-04,43
"CT","bridgeport",2020-08-05,2
"CT","bridgeport",2020-08-07,2
"CT","bridgeport",2020-08-08,6
"CT","bridgeport",2020-08-10,5
"CT","bridgeport",2020-08-11,2
"CT","bridgeport",2020-08-12,2
"CT","bridgeport",2020-08-13,4
"CT","bridgeport",2020-08-14,2
"CT","bridgeport",2020-08-15,2
"CT","bridgeport",2020-08-17,2
"CT","bristol",2020-06-26,1
"CT","bristol",2020-06-30,1
"CT","bristol",2020-07-08,1
"CT","bristol",2020-07-11,1
"CT","bristol",2020-07-13,1
"CT","bristol",2020-07-15,1
"CT","bristol",2020-07-17,1
"CT","bristol",2020-07-18,3
"CT","bristol",2020-07-27,2
"CT","bristol",2020-07-28,1
"CT","bristol",2020-08-04,38
"CT","bristol",2020-08-05,3
"CT","bristol",2020-08-07,1
"CT","bristol",2020-08-09,2
"CT","bristol",2020-08-10,2
"CT","bristol",2020-08-11,2
"CT","bristol",2020-08-12,1
"CT","bristol",2020-08-13,1
"CT","bristol",2020-08-14,1
"CT","bristol",2020-08-15,3
"CT","bristol",2020-08-17,2
"CT","danbury",2020-06-24,1
"CT","danbury",2020-07-01,1
"CT","danbury",2020-07-02,1
"CT","danbury",2020-07-04,1
"CT","danbury",2020-07-08,1
"CT","danbury",2020-07-09,4
"CT","danbury",2020-07-10,1
"CT","danbury",2020-07-11,3
"CT","danbury",2020-07-13,1
"CT","danbury",2020-07-14,2
"CT","danbury",2020-07-15,1
"CT","danbury",2020-07-17,1
"CT","danbury",2020-07-23,2
"CT","danbury",2020-07-24,1
"CT","danbury",2020-07-25,2
"CT","danbury",2020-07-26,1
"CT","danbury",2020-07-27,6
"CT","danbury",2020-07-28,5
"CT","danbury",2020-08-04,42
"CT","danbury",2020-08-07,2
"CT","danbury",2020-08-08,7
"CT","danbury",2020-08-10,4
"CT","danbury",2020-08-11,4
"CT","danbury",2020-08-12,4
"CT","danbury",2020-08-13,4
"CT","danbury",2020-08-14,4
"CT","danbury",2020-08-15,1
"CT","danbury",2020-08-16,1
"CT","danbury",2020-08-17,2
"CT","hartford",2020-06-21,1
"CT","hartford",2020-06-26,2
"CT","hartford",2020-06-29,2
"CT","hartford",2020-07-05,2
"CT","hartford",2020-07-08,1
"CT","hartford",2020-07-16,1
"CT","hartford",2020-07-17,2
"CT","hartford",2020-07-27,2
"CT","hartford",2020-07-28,1
"CT","hartford",2020-08-04,33
"CT","hartford",2020-08-05,2
"CT","hartford",2020-08-07,1
"CT","hartford",2020-08-09,3
"CT","hartford",2020-08-10,3
"CT","hartford",2020-08-11,1
"CT","hartford",2020-08-12,1
"CT","hartford",2020-08-13,1
"CT","hartford",2020-08-14,3
"CT","hartford",2020-08-15,2
"CT","hartford",2020-08-16,2
"CT","hartford",2020-08-17,1
"CT","new+britain",2020-06-26,1
"CT","new+britain",2020-07-05,2
"CT","new+britain",2020-07-08,1
"CT","new+britain",2020-07-10,1
"CT","new+britain",2020-07-17,2
"CT","new+britain",2020-07-18,2
"CT","new+britain",2020-07-27,2
"CT","new+britain",2020-07-28,1
"CT","new+britain",2020-08-04,39
"CT","new+britain",2020-08-05,2
"CT","new+britain",2020-08-09,3
"CT","new+britain",2020-08-10,4
"CT","new+britain",2020-08-11,2
"CT","new+britain",2020-08-12,1
"CT","new+britain",2020-08-13,1
"CT","new+britain",2020-08-14,2
"CT","new+britain",2020-08-15,2
"CT","new+britain",2020-08-16,1
"CT","new+britain",2020-08-17,3
"CT","new+haven",2020-06-24,1
"CT","new+haven",2020-06-26,1
"CT","new+haven",2020-07-09,2
"CT","new+haven",2020-07-10,3
"CT","new+haven",2020-07-13,2
"CT","new+haven",2020-07-14,2
"CT","new+haven",2020-07-18,4
"CT","new+haven",2020-07-19,2
"CT","new+haven",2020-07-23,2
"CT","new+haven",2020-07-24,1
"CT","new+haven",2020-07-27,2
"CT","new+haven",2020-07-28,1
"CT","new+haven",2020-08-04,34
"CT","new+haven",2020-08-05,1
"CT","new+haven",2020-08-10,4
"CT","new+haven",2020-08-11,2
"CT","new+haven",2020-08-13,3
"CT","new+haven",2020-08-14,2
"CT","new+haven",2020-08-15,1
"CT","new+haven",2020-08-16,1
"CT","new+haven",2020-08-17,3
"CT","norwalk",2020-06-22,1
"CT","norwalk",2020-06-24,1
"CT","norwalk",2020-06-29,2
"CT","norwalk",2020-07-01,1
"CT","norwalk",2020-07-02,1
"CT","norwalk",2020-07-03,4
"CT","norwalk",2020-07-06,6
"CT","norwalk",2020-07-07,8
"CT","norwalk",2020-07-08,4
"CT","norwalk",2020-07-09,4
"CT","norwalk",2020-07-10,4
"CT","norwalk",2020-07-13,3
"CT","norwalk",2020-07-14,5
"CT","norwalk",2020-07-15,1
"CT","norwalk",2020-07-16,3
"CT","norwalk",2020-07-17,2
"CT","norwalk",2020-07-18,1
"CT","norwalk",2020-07-23,2
"CT","norwalk",2020-07-24,3
"CT","norwalk",2020-07-25,3
"CT","norwalk",2020-07-26,1
"CT","norwalk",2020-07-27,6
"CT","norwalk",2020-07-28,7
"CT","norwalk",2020-07-30,2
"CT","norwalk",2020-08-01,5
"CT","norwalk",2020-08-03,7
"CT","norwalk",2020-08-04,38
"CT","norwalk",2020-08-05,2
"CT","norwalk",2020-08-06,2
"CT","norwalk",2020-08-07,3
"CT","norwalk",2020-08-08,7
"CT","norwalk",2020-08-10,4
"CT","norwalk",2020-08-11,5
"CT","norwalk",2020-08-12,3
"CT","norwalk",2020-08-13,3
"CT","norwalk",2020-08-14,8
"CT","norwalk",2020-08-15,2
"CT","norwalk",2020-08-16,2
"CT","norwalk",2020-08-17,1
"CT","stamford",2020-06-22,1
"CT","stamford",2020-06-24,2
"CT","stamford",2020-06-26,1
"CT","stamford",2020-06-29,2
"CT","stamford",2020-07-01,1
"CT","stamford",2020-07-02,1
"CT","stamford",2020-07-03,3
"CT","stamford",2020-07-04,1
"CT","stamford",2020-07-06,2
"CT","stamford",2020-07-07,6
"CT","stamford",2020-07-08,4
"CT","stamford",2020-07-09,4
"CT","stamford",2020-07-10,3
"CT","stamford",2020-07-13,3
"CT","stamford",2020-07-14,5
"CT","stamford",2020-07-15,1
"CT","stamford",2020-07-16,6
"CT","stamford",2020-07-17,2
"CT","stamford",2020-07-18,1
"CT","stamford",2020-07-20,1
"CT","stamford",2020-07-21,1
"CT","stamford",2020-07-23,2
"CT","stamford",2020-07-24,4
"CT","stamford",2020-07-25,4
"CT","stamford",2020-07-26,1
"CT","stamford",2020-07-27,5
"CT","stamford",2020-07-28,9
"CT","stamford",2020-07-29,1
"CT","stamford",2020-07-30,2
"CT","stamford",2020-07-31,1
"CT","stamford",2020-08-01,5
"CT","stamford",2020-08-03,7
"CT","stamford",2020-08-04,40
"CT","stamford",2020-08-05,6
"CT","stamford",2020-08-06,3
"CT","stamford",2020-08-07,3
"CT","stamford",2020-08-08,8
"CT","stamford",2020-08-09,1
"CT","stamford",2020-08-10,4
"CT","stamford",2020-08-11,2
"CT","stamford",2020-08-12,6
"CT","stamford",2020-08-13,3
"CT","stamford",2020-08-14,4
"CT","stamford",2020-08-15,2
"CT","stamford",2020-08-16,3
"CT","stamford",2020-08-17,3
"CT","waterbury",2020-06-26,1
"CT","waterbury",2020-06-30,1
"CT","waterbury",2020-07-01,1
"CT","waterbury",2020-07-08,1
"CT","waterbury",2020-07-10,1
"CT","waterbury",2020-07-11,1
"CT","waterbury",2020-07-13,1
"CT","waterbury",2020-07-15,1
"CT","waterbury",2020-07-16,2
"CT","waterbury",2020-07-18,3
"CT","waterbury",2020-07-27,2
"CT","waterbury",2020-07-28,1
"CT","waterbury",2020-08-04,41
"CT","waterbury",2020-08-05,2
"CT","waterbury",2020-08-10,5
"CT","waterbury",2020-08-11,2
"CT","waterbury",2020-08-13,4
"CT","waterbury",2020-08-14,2
"CT","waterbury",2020-08-15,1
"CT","waterbury",2020-08-16,1
"CT","waterbury",2020-08-17,2
"CT","west+hartford",2020-06-26,2
"CT","west+hartford",2020-06-29,2
"CT","west+hartford",2020-07-05,2
"CT","west+hartford",2020-07-08,1
"CT","west+hartford",2020-07-17,2
"CT","west+hartford",2020-07-27,2
