"state","city","datePosted","warehouse_jobsPosted"
"IA","council+bluffs",2020-07-28,6
"IA","council+bluffs",2020-07-29,9
"IA","council+bluffs",2020-07-30,7
"IA","council+bluffs",2020-07-31,6
"IA","council+bluffs",2020-08-01,10
"IA","council+bluffs",2020-08-03,6
"IA","council+bluffs",2020-08-04,7
"IA","council+bluffs",2020-08-05,4
"IA","council+bluffs",2020-08-06,7
"IA","council+bluffs",2020-08-07,5
"IA","council+bluffs",2020-08-08,1
"IA","council+bluffs",2020-08-09,1
"IA","council+bluffs",2020-08-10,3
"IA","council+bluffs",2020-08-12,3
"IA","council+bluffs",2020-08-13,3
"IA","council+bluffs",2020-08-14,4
"IA","council+bluffs",2020-08-15,2
"IA","council+bluffs",2020-08-16,2
"IA","davenport",2020-06-22,2
"IA","davenport",2020-06-23,3
"IA","davenport",2020-06-24,1
"IA","davenport",2020-06-26,1
"IA","davenport",2020-06-27,1
"IA","davenport",2020-06-29,4
"IA","davenport",2020-06-30,1
"IA","davenport",2020-07-01,4
"IA","davenport",2020-07-02,2
"IA","davenport",2020-07-05,1
"IA","davenport",2020-07-06,1
"IA","davenport",2020-07-07,5
"IA","davenport",2020-07-08,3
"IA","davenport",2020-07-09,1
"IA","davenport",2020-07-10,6
"IA","davenport",2020-07-11,6
"IA","davenport",2020-07-13,9
"IA","davenport",2020-07-14,8
"IA","davenport",2020-07-15,11
"IA","davenport",2020-07-16,5
"IA","davenport",2020-07-17,5
"IA","davenport",2020-07-20,9
"IA","davenport",2020-07-21,6
"IA","davenport",2020-07-22,5
"IA","davenport",2020-07-23,5
"IA","davenport",2020-07-24,5
"IA","davenport",2020-07-25,2
"IA","davenport",2020-07-27,7
"IA","davenport",2020-07-28,14
"IA","davenport",2020-07-29,3
"IA","davenport",2020-07-30,16
"IA","davenport",2020-07-31,2
"IA","davenport",2020-08-01,3
"IA","davenport",2020-08-02,3
"IA","davenport",2020-08-03,2
"IA","davenport",2020-08-04,2
"IA","davenport",2020-08-05,1
"IA","davenport",2020-08-06,4
"IA","davenport",2020-08-07,8
"IA","davenport",2020-08-08,3
"IA","davenport",2020-08-10,5
"IA","davenport",2020-08-11,8
"IA","davenport",2020-08-13,1
"IA","davenport",2020-08-14,3
"IA","davenport",2020-08-15,1
"IA","davenport",2020-08-17,1
"IA","des+moines",2020-06-23,1
"IA","des+moines",2020-06-26,1
"IA","des+moines",2020-06-28,2
"IA","des+moines",2020-06-29,4
"IA","des+moines",2020-07-03,3
"IA","des+moines",2020-07-07,3
"IA","des+moines",2020-07-08,6
"IA","des+moines",2020-07-09,9
"IA","des+moines",2020-07-10,1
"IA","des+moines",2020-07-11,4
"IA","des+moines",2020-07-12,4
"IA","des+moines",2020-07-13,6
"IA","des+moines",2020-07-14,9
"IA","des+moines",2020-07-15,4
"IA","des+moines",2020-07-16,3
"IA","des+moines",2020-07-17,6
"IA","des+moines",2020-07-18,1
"IA","des+moines",2020-07-20,8
"IA","des+moines",2020-07-21,13
"IA","des+moines",2020-07-22,4
"IA","des+moines",2020-07-23,11
"IA","des+moines",2020-07-24,8
"IA","des+moines",2020-07-25,1
"IA","des+moines",2020-07-26,1
"IA","des+moines",2020-07-27,3
"IA","des+moines",2020-07-28,4
"IA","des+moines",2020-07-29,4
"IA","des+moines",2020-07-30,5
"IA","des+moines",2020-07-31,3
"IA","des+moines",2020-08-01,1
"IA","des+moines",2020-08-03,8
"IA","des+moines",2020-08-04,1
"IA","des+moines",2020-08-05,2
"IA","des+moines",2020-08-06,5
"IA","des+moines",2020-08-07,3
"IA","des+moines",2020-08-08,5
"IA","des+moines",2020-08-10,3
"IA","des+moines",2020-08-11,5
"IA","des+moines",2020-08-12,6
"IA","des+moines",2020-08-13,3
"IA","des+moines",2020-08-14,5
"IA","des+moines",2020-08-15,4
"IA","des+moines",2020-08-16,1
"IA","des+moines",2020-08-17,1
"IA","iowa+city",2020-06-23,1
"IA","iowa+city",2020-06-24,1
"IA","iowa+city",2020-06-25,1
"IA","iowa+city",2020-06-26,2
"IA","iowa+city",2020-06-29,1
"IA","iowa+city",2020-06-30,3
"IA","iowa+city",2020-07-02,9
"IA","iowa+city",2020-07-03,1
"IA","iowa+city",2020-07-06,2
"IA","iowa+city",2020-07-07,4
"IA","iowa+city",2020-07-08,1
"IA","iowa+city",2020-07-09,1
"IA","iowa+city",2020-07-10,10
"IA","iowa+city",2020-07-11,3
"IA","iowa+city",2020-07-13,1
"IA","iowa+city",2020-07-14,2
"IA","iowa+city",2020-07-15,14
"IA","iowa+city",2020-07-16,4
"IA","iowa+city",2020-07-17,8
"IA","iowa+city",2020-07-18,3
"IA","iowa+city",2020-07-20,3
"IA","iowa+city",2020-07-21,2
"IA","iowa+city",2020-07-22,10
"IA","iowa+city",2020-07-23,10
"IA","iowa+city",2020-07-24,9
"IA","iowa+city",2020-07-25,5
"IA","iowa+city",2020-07-27,8
"IA","iowa+city",2020-07-28,6
"IA","iowa+city",2020-07-29,7
"IA","iowa+city",2020-07-30,4
"IA","iowa+city",2020-07-31,6
"IA","iowa+city",2020-08-01,4
"IA","iowa+city",2020-08-02,5
"IA","iowa+city",2020-08-03,7
"IA","iowa+city",2020-08-04,7
"IA","iowa+city",2020-08-05,1
"IA","iowa+city",2020-08-06,5
"IA","iowa+city",2020-08-07,2
"IA","iowa+city",2020-08-08,2
"IA","iowa+city",2020-08-10,3
"IA","iowa+city",2020-08-11,1
"IA","iowa+city",2020-08-12,1
"IA","iowa+city",2020-08-13,3
"IA","iowa+city",2020-08-14,4
"IA","iowa+city",2020-08-15,1
"IA","iowa+city",2020-08-16,1
"IA","sioux+city",2020-06-27,1
"IA","sioux+city",2020-06-30,3
"IA","sioux+city",2020-07-01,1
"IA","sioux+city",2020-07-02,4
"IA","sioux+city",2020-07-04,1
"IA","sioux+city",2020-07-06,2
"IA","sioux+city",2020-07-08,3
"IA","sioux+city",2020-07-10,3
"IA","sioux+city",2020-07-11,4
"IA","sioux+city",2020-07-13,2
"IA","sioux+city",2020-07-14,4
"IA","sioux+city",2020-07-15,2
"IA","sioux+city",2020-07-16,5
"IA","sioux+city",2020-07-17,12
"IA","sioux+city",2020-07-18,1
"IA","sioux+city",2020-07-20,8
"IA","sioux+city",2020-07-21,3
"IA","sioux+city",2020-07-22,4
"IA","sioux+city",2020-07-23,9
"IA","sioux+city",2020-07-24,10
"IA","sioux+city",2020-07-26,2
"IA","sioux+city",2020-07-27,3
"IA","sioux+city",2020-07-28,9
"IA","sioux+city",2020-07-29,12
"IA","sioux+city",2020-07-30,6
"IA","sioux+city",2020-07-31,4
"IA","sioux+city",2020-08-01,4
"IA","sioux+city",2020-08-03,1
"IA","sioux+city",2020-08-04,2
"IA","sioux+city",2020-08-05,9
"IA","sioux+city",2020-08-06,7
"IA","sioux+city",2020-08-08,3
"IA","sioux+city",2020-08-11,3
"IA","sioux+city",2020-08-12,7
"IA","sioux+city",2020-08-13,2
"IA","sioux+city",2020-08-14,3
"IA","sioux+city",2020-08-15,1
"IA","sioux+city",2020-08-17,1
"IA","waterloo",2020-06-21,1
"IA","waterloo",2020-06-24,1
"IA","waterloo",2020-06-26,1
"IA","waterloo",2020-06-27,1
"IA","waterloo",2020-06-29,1
"IA","waterloo",2020-06-30,3
"IA","waterloo",2020-07-02,2
"IA","waterloo",2020-07-03,1
"IA","waterloo",2020-07-06,4
"IA","waterloo",2020-07-07,3
"IA","waterloo",2020-07-08,1
"IA","waterloo",2020-07-09,5
"IA","waterloo",2020-07-10,4
"IA","waterloo",2020-07-11,2
"IA","waterloo",2020-07-14,5
"IA","waterloo",2020-07-15,9
"IA","waterloo",2020-07-16,1
"IA","waterloo",2020-07-17,12
"IA","waterloo",2020-07-18,8
"IA","waterloo",2020-07-20,9
"IA","waterloo",2020-07-21,10
"IA","waterloo",2020-07-22,3
"IA","waterloo",2020-07-23,7
"IA","waterloo",2020-07-24,1
"IA","waterloo",2020-07-25,1
"IA","waterloo",2020-07-27,7
"IA","waterloo",2020-07-28,9
"IA","waterloo",2020-07-29,2
"IA","waterloo",2020-07-30,5
"IA","waterloo",2020-07-31,6
"IA","waterloo",2020-08-01,6
"IA","waterloo",2020-08-02,4
"IA","waterloo",2020-08-03,5
"IA","waterloo",2020-08-04,2
"IA","waterloo",2020-08-05,1
"IA","waterloo",2020-08-06,4
"IA","waterloo",2020-08-07,2
"IA","waterloo",2020-08-08,5
"IA","waterloo",2020-08-09,2
"IA","waterloo",2020-08-10,2
"IA","waterloo",2020-08-11,2
"IA","waterloo",2020-08-12,4
"IA","waterloo",2020-08-13,5
"IA","waterloo",2020-08-14,2
"IA","waterloo",2020-08-15,1
"IA","waterloo",2020-08-17,2
"IA","west+des+moines",2020-06-21,1
"IA","west+des+moines",2020-06-23,1
"IA","west+des+moines",2020-06-24,1
"IA","west+des+moines",2020-06-28,1
"IA","west+des+moines",2020-06-29,4
"IA","west+des+moines",2020-07-03,1
"IA","west+des+moines",2020-07-06,1
"IA","west+des+moines",2020-07-07,2
"IA","west+des+moines",2020-07-08,7
"IA","west+des+moines",2020-07-09,8
"IA","west+des+moines",2020-07-10,2
"IA","west+des+moines",2020-07-11,3
"IA","west+des+moines",2020-07-12,2
"IA","west+des+moines",2020-07-13,6
"IA","west+des+moines",2020-07-14,8
"IA","west+des+moines",2020-07-15,4
"IA","west+des+moines",2020-07-16,3
"IA","west+des+moines",2020-07-17,11
"IA","west+des+moines",2020-07-18,1
"IA","west+des+moines",2020-07-20,7
"IA","west+des+moines",2020-07-21,10
"IA","west+des+moines",2020-07-22,5
"IA","west+des+moines",2020-07-23,11
"IA","west+des+moines",2020-07-24,10
"IA","west+des+moines",2020-07-25,1
"IA","west+des+moines",2020-07-26,1
"IA","west+des+moines",2020-07-27,4
"IA","west+des+moines",2020-07-28,9
"IA","west+des+moines",2020-07-29,4
"IA","west+des+moines",2020-07-30,10
"IA","west+des+moines",2020-07-31,8
"IA","west+des+moines",2020-08-01,2
"IA","west+des+moines",2020-08-03,8
"IA","west+des+moines",2020-08-04,2
"IA","west+des+moines",2020-08-05,5
"IA","west+des+moines",2020-08-06,5
"IA","west+des+moines",2020-08-07,1
"IA","west+des+moines",2020-08-08,9
"IA","west+des+moines",2020-08-10,1
"IA","west+des+moines",2020-08-11,5
"IA","west+des+moines",2020-08-12,4
"IA","west+des+moines",2020-08-13,5
"IA","west+des+moines",2020-08-14,5
"IA","west+des+moines",2020-08-15,3
"IA","west+des+moines",2020-08-16,2
"IA","west+des+moines",2020-08-17,1
"ID","boise",2020-06-22,1
"ID","boise",2020-06-26,1
"ID","boise",2020-06-29,2
"ID","boise",2020-06-30,5
"ID","boise",2020-07-01,3
"ID","boise",2020-07-02,6
"ID","boise",2020-07-03,4
"ID","boise",2020-07-04,1
"ID","boise",2020-07-06,1
"ID","boise",2020-07-07,9
"ID","boise",2020-07-08,7
"ID","boise",2020-07-09,3
"ID","boise",2020-07-10,3
"ID","boise",2020-07-11,1
"ID","boise",2020-07-13,5
"ID","boise",2020-07-14,6
"ID","boise",2020-07-15,7
"ID","boise",2020-07-16,17
"ID","boise",2020-07-17,10
"ID","boise",2020-07-18,4
"ID","boise",2020-07-19,1
"ID","boise",2020-07-20,8
"ID","boise",2020-07-21,11
"ID","boise",2020-07-22,6
"ID","boise",2020-07-23,5
"ID","boise",2020-07-24,10
"ID","boise",2020-07-25,2
"ID","boise",2020-07-26,4
"ID","boise",2020-07-27,3
"ID","boise",2020-07-28,5
"ID","boise",2020-07-29,2
"ID","boise",2020-07-30,10
"ID","boise",2020-07-31,10
"ID","boise",2020-08-01,4
"ID","boise",2020-08-02,2
"ID","boise",2020-08-03,2
"ID","boise",2020-08-04,4
"ID","boise",2020-08-05,4
"ID","boise",2020-08-06,7
"ID","boise",2020-08-07,12
"ID","boise",2020-08-08,5
"ID","boise",2020-08-10,4
"ID","boise",2020-08-11,6
"ID","boise",2020-08-12,5
"ID","boise",2020-08-13,2
"ID","boise",2020-08-14,5
"ID","boise",2020-08-15,4
"ID","boise",2020-08-16,1
"ID","caldwell",2020-06-26,2
"ID","caldwell",2020-06-27,1
"ID","caldwell",2020-06-29,2
"ID","caldwell",2020-06-30,4
"ID","caldwell",2020-07-01,2
"ID","caldwell",2020-07-02,2
"ID","caldwell",2020-07-03,3
"ID","caldwell",2020-07-06,3
"ID","caldwell",2020-07-07,13
"ID","caldwell",2020-07-08,6
"ID","caldwell",2020-07-09,1
"ID","caldwell",2020-07-10,4
"ID","caldwell",2020-07-13,1
"ID","caldwell",2020-07-14,3
"ID","caldwell",2020-07-15,2
"ID","caldwell",2020-07-16,10
"ID","caldwell",2020-07-17,12
"ID","caldwell",2020-07-18,2
"ID","caldwell",2020-07-19,1
"ID","caldwell",2020-07-20,12
"ID","caldwell",2020-07-21,13
"ID","caldwell",2020-07-22,4
"ID","caldwell",2020-07-23,9
"ID","caldwell",2020-07-24,9
"ID","caldwell",2020-07-25,2
"ID","caldwell",2020-07-26,2
"ID","caldwell",2020-07-27,5
"ID","caldwell",2020-07-28,3
"ID","caldwell",2020-07-29,4
"ID","caldwell",2020-07-30,7
"ID","caldwell",2020-07-31,5
"ID","caldwell",2020-08-01,2
"ID","caldwell",2020-08-02,3
"ID","caldwell",2020-08-03,1
"ID","caldwell",2020-08-04,2
"ID","caldwell",2020-08-05,4
"ID","caldwell",2020-08-06,4
"ID","caldwell",2020-08-07,8
"ID","caldwell",2020-08-08,3
"ID","caldwell",2020-08-10,3
"ID","caldwell",2020-08-11,5
"ID","caldwell",2020-08-12,4
"ID","caldwell",2020-08-13,5
"ID","caldwell",2020-08-14,1
"ID","caldwell",2020-08-15,4
"ID","coeur+d'alene",2020-06-23,3
"ID","coeur+d'alene",2020-06-25,3
"ID","coeur+d'alene",2020-06-27,1
"ID","coeur+d'alene",2020-06-28,1
"ID","coeur+d'alene",2020-06-29,1
"ID","coeur+d'alene",2020-06-30,3
"ID","coeur+d'alene",2020-07-01,5
"ID","coeur+d'alene",2020-07-02,2
"ID","coeur+d'alene",2020-07-03,3
"ID","coeur+d'alene",2020-07-06,1
"ID","coeur+d'alene",2020-07-07,4
"ID","coeur+d'alene",2020-07-08,11
"ID","coeur+d'alene",2020-07-09,9
"ID","coeur+d'alene",2020-07-11,8
"ID","coeur+d'alene",2020-07-12,18
"ID","coeur+d'alene",2020-07-13,1
"ID","coeur+d'alene",2020-07-14,2
"ID","coeur+d'alene",2020-07-15,4
"ID","coeur+d'alene",2020-07-16,6
"ID","coeur+d'alene",2020-07-17,8
"ID","coeur+d'alene",2020-07-18,4
"ID","coeur+d'alene",2020-07-19,1
"ID","coeur+d'alene",2020-07-20,2
"ID","coeur+d'alene",2020-07-21,7
"ID","coeur+d'alene",2020-07-22,7
"ID","coeur+d'alene",2020-07-23,8
"ID","coeur+d'alene",2020-07-24,3
"ID","coeur+d'alene",2020-07-25,3
"ID","coeur+d'alene",2020-07-26,1
"ID","coeur+d'alene",2020-07-27,5
"ID","coeur+d'alene",2020-07-28,4
"ID","coeur+d'alene",2020-07-29,14
"ID","coeur+d'alene",2020-07-30,3
"ID","coeur+d'alene",2020-07-31,7
"ID","coeur+d'alene",2020-08-01,2
"ID","coeur+d'alene",2020-08-04,3
"ID","coeur+d'alene",2020-08-05,4
"ID","coeur+d'alene",2020-08-06,10
"ID","coeur+d'alene",2020-08-07,1
"ID","coeur+d'alene",2020-08-08,3
"ID","coeur+d'alene",2020-08-11,1
"ID","coeur+d'alene",2020-08-12,2
"ID","coeur+d'alene",2020-08-13,5
"ID","coeur+d'alene",2020-08-14,6
"ID","coeur+d'alene",2020-08-15,2
"ID","coeur+d'alene",2020-08-17,2
"ID","idaho+falls",2020-06-24,1
"ID","idaho+falls",2020-06-29,1
"ID","idaho+falls",2020-07-01,1
"ID","idaho+falls",2020-07-02,3
"ID","idaho+falls",2020-07-04,1
"ID","idaho+falls",2020-07-06,1
"ID","idaho+falls",2020-07-07,5
"ID","idaho+falls",2020-07-08,1
"ID","idaho+falls",2020-07-09,6
"ID","idaho+falls",2020-07-10,6
"ID","idaho+falls",2020-07-11,3
"ID","idaho+falls",2020-07-13,3
"ID","idaho+falls",2020-07-14,16
"ID","idaho+falls",2020-07-15,9
"ID","idaho+falls",2020-07-16,5
"ID","idaho+falls",2020-07-17,7
"ID","idaho+falls",2020-07-18,3
"ID","idaho+falls",2020-07-19,1
"ID","idaho+falls",2020-07-20,2
"ID","idaho+falls",2020-07-21,9
"ID","idaho+falls",2020-07-22,9
"ID","idaho+falls",2020-07-23,17
"ID","idaho+falls",2020-07-24,5
"ID","idaho+falls",2020-07-25,2
"ID","idaho+falls",2020-07-28,8
"ID","idaho+falls",2020-07-29,5
"ID","idaho+falls",2020-07-30,6
"ID","idaho+falls",2020-07-31,2
"ID","idaho+falls",2020-08-01,3
"ID","idaho+falls",2020-08-04,3
"ID","idaho+falls",2020-08-05,4
"ID","idaho+falls",2020-08-06,3
"ID","idaho+falls",2020-08-07,11
"ID","idaho+falls",2020-08-08,4
"ID","idaho+falls",2020-08-09,2
"ID","idaho+falls",2020-08-10,2
"ID","idaho+falls",2020-08-11,4
"ID","idaho+falls",2020-08-12,4
"ID","idaho+falls",2020-08-13,1
"ID","idaho+falls",2020-08-14,2
"ID","idaho+falls",2020-08-15,4
"ID","idaho+falls",2020-08-17,2
"ID","lewiston",2020-07-08,3
"ID","lewiston",2020-07-09,1
"ID","lewiston",2020-07-10,3
"ID","lewiston",2020-07-14,4
"ID","lewiston",2020-07-15,10
"ID","lewiston",2020-07-16,4
"ID","lewiston",2020-07-17,4
"ID","lewiston",2020-07-19,1
"ID","lewiston",2020-07-21,1
"ID","lewiston",2020-07-22,1
"ID","lewiston",2020-07-23,3
"ID","lewiston",2020-07-24,3
"ID","lewiston",2020-07-27,1
"ID","lewiston",2020-07-28,5
"ID","lewiston",2020-07-30,5
"ID","lewiston",2020-07-31,4
"ID","lewiston",2020-08-04,2
"ID","lewiston",2020-08-06,2
"ID","lewiston",2020-08-07,2
"ID","lewiston",2020-08-10,2
"ID","lewiston",2020-08-11,1
"ID","lewiston",2020-08-12,1
"ID","lewiston",2020-08-15,1
"ID","meridian",2020-06-26,1
"ID","meridian",2020-06-29,1
"ID","meridian",2020-06-30,2
"ID","meridian",2020-07-01,2
"ID","meridian",2020-07-02,3
"ID","meridian",2020-07-03,3
"ID","meridian",2020-07-04,1
"ID","meridian",2020-07-06,1
"ID","meridian",2020-07-07,9
"ID","meridian",2020-07-08,10
"ID","meridian",2020-07-09,5
"ID","meridian",2020-07-10,4
"ID","meridian",2020-07-11,1
"ID","meridian",2020-07-13,4
"ID","meridian",2020-07-14,4
"ID","meridian",2020-07-15,2
"ID","meridian",2020-07-16,8
"ID","meridian",2020-07-17,6
"ID","meridian",2020-07-18,2
"ID","meridian",2020-07-19,1
"ID","meridian",2020-07-20,7
"ID","meridian",2020-07-21,7
"ID","meridian",2020-07-22,3
"ID","meridian",2020-07-23,8
"ID","meridian",2020-07-24,6
"ID","meridian",2020-07-25,2
"ID","meridian",2020-07-26,2
"ID","meridian",2020-07-27,4
"ID","meridian",2020-07-28,4
"ID","meridian",2020-07-29,4
"ID","meridian",2020-07-30,12
"ID","meridian",2020-07-31,9
"ID","meridian",2020-08-01,4
"ID","meridian",2020-08-02,4
"ID","meridian",2020-08-03,1
"ID","meridian",2020-08-04,3
"ID","meridian",2020-08-05,7
"ID","meridian",2020-08-06,8
"ID","meridian",2020-08-07,8
"ID","meridian",2020-08-08,4
"ID","meridian",2020-08-10,3
"ID","meridian",2020-08-11,7
"ID","meridian",2020-08-12,7
"ID","meridian",2020-08-13,7
"ID","meridian",2020-08-14,2
"ID","meridian",2020-08-15,3
"ID","nampa",2020-06-26,4
"ID","nampa",2020-06-29,3
"ID","nampa",2020-06-30,5
"ID","nampa",2020-07-02,2
"ID","nampa",2020-07-03,3
"ID","nampa",2020-07-06,2
"ID","nampa",2020-07-07,6
"ID","nampa",2020-07-08,4
"ID","nampa",2020-07-09,2
"ID","nampa",2020-07-10,3
"ID","nampa",2020-07-14,3
"ID","nampa",2020-07-15,1
"ID","nampa",2020-07-16,10
"ID","nampa",2020-07-17,8
"ID","nampa",2020-07-18,3
"ID","nampa",2020-07-19,1
"ID","nampa",2020-07-20,9
"ID","nampa",2020-07-21,15
"ID","nampa",2020-07-22,5
"ID","nampa",2020-07-23,7
"ID","nampa",2020-07-24,10
"ID","nampa",2020-07-25,6
"ID","nampa",2020-07-26,1
"ID","nampa",2020-07-27,3
"ID","nampa",2020-07-28,7
"ID","nampa",2020-07-29,6
"ID","nampa",2020-07-30,6
"ID","nampa",2020-07-31,7
"ID","nampa",2020-08-01,5
"ID","nampa",2020-08-02,3
"ID","nampa",2020-08-04,1
"ID","nampa",2020-08-05,4
"ID","nampa",2020-08-06,7
"ID","nampa",2020-08-07,9
"ID","nampa",2020-08-08,6
"ID","nampa",2020-08-10,4
"ID","nampa",2020-08-11,4
"ID","nampa",2020-08-12,4
"ID","nampa",2020-08-13,6
"ID","nampa",2020-08-14,3
"ID","nampa",2020-08-15,3
"ID","pocatello",2020-06-22,1
"ID","pocatello",2020-06-23,1
"ID","pocatello",2020-06-25,1
"ID","pocatello",2020-06-27,1
"ID","pocatello",2020-07-02,1
"ID","pocatello",2020-07-07,2
"ID","pocatello",2020-07-08,2
"ID","pocatello",2020-07-09,4
"ID","pocatello",2020-07-13,2
"ID","pocatello",2020-07-14,9
"ID","pocatello",2020-07-15,9
"ID","pocatello",2020-07-16,4
"ID","pocatello",2020-07-17,7
"ID","pocatello",2020-07-18,4
"ID","pocatello",2020-07-20,3
"ID","pocatello",2020-07-21,7
"ID","pocatello",2020-07-22,11
"ID","pocatello",2020-07-23,13
"ID","pocatello",2020-07-24,12
"ID","pocatello",2020-07-25,4
"ID","pocatello",2020-07-27,2
"ID","pocatello",2020-07-28,6
"ID","pocatello",2020-07-29,7
"ID","pocatello",2020-07-30,9
"ID","pocatello",2020-07-31,3
"ID","pocatello",2020-08-01,2
"ID","pocatello",2020-08-04,3
"ID","pocatello",2020-08-05,1
"ID","pocatello",2020-08-06,3
"ID","pocatello",2020-08-07,11
"ID","pocatello",2020-08-08,5
"ID","pocatello",2020-08-09,1
"ID","pocatello",2020-08-10,2
"ID","pocatello",2020-08-11,1
"ID","pocatello",2020-08-12,3
"ID","pocatello",2020-08-13,7
"ID","pocatello",2020-08-15,2
"ID","pocatello",2020-08-17,4
"ID","post+falls",2020-06-23,1
"ID","post+falls",2020-06-25,1
"ID","post+falls",2020-06-27,1
"ID","post+falls",2020-06-29,1
"ID","post+falls",2020-06-30,2
"ID","post+falls",2020-07-01,4
"ID","post+falls",2020-07-02,1
"ID","post+falls",2020-07-03,1
"ID","post+falls",2020-07-07,8
"ID","post+falls",2020-07-08,6
"ID","post+falls",2020-07-09,8
"ID","post+falls",2020-07-11,9
"ID","post+falls",2020-07-12,17
"ID","post+falls",2020-07-13,6
"ID","post+falls",2020-07-14,4
"ID","post+falls",2020-07-15,10
"ID","post+falls",2020-07-16,9
"ID","post+falls",2020-07-17,5
"ID","post+falls",2020-07-18,4
"ID","post+falls",2020-07-19,2
"ID","post+falls",2020-07-20,2
"ID","post+falls",2020-07-21,7
"ID","post+falls",2020-07-22,5
"ID","post+falls",2020-07-23,8
"ID","post+falls",2020-07-24,7
"ID","post+falls",2020-07-25,4
"ID","post+falls",2020-07-26,1
"ID","post+falls",2020-07-27,5
"ID","post+falls",2020-07-28,6
"ID","post+falls",2020-07-29,13
"ID","post+falls",2020-07-30,1
"ID","post+falls",2020-07-31,9
"ID","post+falls",2020-08-01,4
"ID","post+falls",2020-08-02,1
"ID","post+falls",2020-08-04,3
"ID","post+falls",2020-08-05,4
"ID","post+falls",2020-08-06,6
"ID","post+falls",2020-08-07,3
"ID","post+falls",2020-08-08,3
"ID","post+falls",2020-08-11,1
"ID","post+falls",2020-08-12,1
"ID","post+falls",2020-08-13,6
"ID","post+falls",2020-08-14,4
"ID","post+falls",2020-08-15,3
"ID","post+falls",2020-08-17,3
"ID","twin+falls",2020-06-26,1
"ID","twin+falls",2020-06-29,1
"ID","twin+falls",2020-06-30,2
"ID","twin+falls",2020-07-02,1
"ID","twin+falls",2020-07-06,8
"ID","twin+falls",2020-07-07,3
"ID","twin+falls",2020-07-08,1
"ID","twin+falls",2020-07-11,3
"ID","twin+falls",2020-07-14,1
"ID","twin+falls",2020-07-17,3
"ID","twin+falls",2020-07-20,2
"ID","twin+falls",2020-07-21,7
"ID","twin+falls",2020-07-22,7
"ID","twin+falls",2020-07-23,5
"ID","twin+falls",2020-07-24,3
"ID","twin+falls",2020-07-27,1
"ID","twin+falls",2020-07-29,5
"ID","twin+falls",2020-07-31,4
"ID","twin+falls",2020-08-01,8
"ID","twin+falls",2020-08-03,3
"ID","twin+falls",2020-08-04,6
"ID","twin+falls",2020-08-05,4
"ID","twin+falls",2020-08-06,5
