"state","city","datePosted","personalAssistant_jobsPosted"
"AZ","tucson",2020-07-22,3
"AZ","tucson",2020-07-23,3
"AZ","tucson",2020-07-24,2
"AZ","tucson",2020-07-25,3
"AZ","tucson",2020-07-29,1
"AZ","tucson",2020-07-31,1
"AZ","tucson",2020-08-05,1
"AZ","tucson",2020-08-07,1
"AZ","tucson",2020-08-09,2
"AZ","tucson",2020-08-11,1
"AZ","tucson",2020-08-12,1
"AZ","tucson",2020-08-14,1
"AZ","tucson",2020-08-17,1
"CA","anaheim",2020-06-23,2
"CA","anaheim",2020-06-25,3
"CA","anaheim",2020-06-26,1
"CA","anaheim",2020-06-30,1
"CA","anaheim",2020-07-01,3
"CA","anaheim",2020-07-02,2
"CA","anaheim",2020-07-03,1
"CA","anaheim",2020-07-04,2
"CA","anaheim",2020-07-05,2
"CA","anaheim",2020-07-06,2
"CA","anaheim",2020-07-07,5
"CA","anaheim",2020-07-08,2
"CA","anaheim",2020-07-09,2
"CA","anaheim",2020-07-10,4
"CA","anaheim",2020-07-11,1
"CA","anaheim",2020-07-12,3
"CA","anaheim",2020-07-13,1
"CA","anaheim",2020-07-14,5
"CA","anaheim",2020-07-15,8
"CA","anaheim",2020-07-16,9
"CA","anaheim",2020-07-17,8
"CA","anaheim",2020-07-18,6
"CA","anaheim",2020-07-19,11
"CA","anaheim",2020-07-20,6
"CA","anaheim",2020-07-21,6
"CA","anaheim",2020-07-22,5
"CA","anaheim",2020-07-23,5
"CA","anaheim",2020-07-24,6
"CA","anaheim",2020-07-25,1
"CA","anaheim",2020-07-26,1
"CA","anaheim",2020-07-27,4
"CA","anaheim",2020-07-28,11
"CA","anaheim",2020-07-29,9
"CA","anaheim",2020-07-30,3
"CA","anaheim",2020-07-31,5
"CA","anaheim",2020-08-01,1
"CA","anaheim",2020-08-03,8
"CA","anaheim",2020-08-04,4
"CA","anaheim",2020-08-05,4
"CA","anaheim",2020-08-06,4
"CA","anaheim",2020-08-07,13
"CA","anaheim",2020-08-08,5
"CA","anaheim",2020-08-10,5
"CA","anaheim",2020-08-11,7
"CA","anaheim",2020-08-12,2
"CA","anaheim",2020-08-13,3
"CA","anaheim",2020-08-14,7
"CA","anaheim",2020-08-15,1
"CA","anaheim",2020-08-16,1
"CA","anaheim",2020-08-17,5
"CA","bakersfield",2020-06-25,1
"CA","bakersfield",2020-07-10,2
"CA","bakersfield",2020-07-11,1
"CA","bakersfield",2020-07-14,2
"CA","bakersfield",2020-07-15,2
"CA","bakersfield",2020-08-07,1
"CA","bakersfield",2020-08-08,1
"CA","bakersfield",2020-08-17,1
"CA","fresno",2020-06-29,1
"CA","fresno",2020-06-30,3
"CA","fresno",2020-07-01,2
"CA","fresno",2020-07-07,2
"CA","fresno",2020-07-08,1
"CA","fresno",2020-07-10,2
"CA","fresno",2020-07-11,1
"CA","fresno",2020-07-15,1
"CA","fresno",2020-07-16,1
"CA","fresno",2020-07-17,3
"CA","fresno",2020-07-20,1
"CA","fresno",2020-07-22,3
"CA","fresno",2020-07-23,1
"CA","fresno",2020-07-25,1
"CA","fresno",2020-07-30,2
"CA","fresno",2020-07-31,1
"CA","fresno",2020-08-01,1
"CA","fresno",2020-08-07,1
"CA","fresno",2020-08-08,1
"CA","fresno",2020-08-10,2
"CA","fresno",2020-08-11,3
"CA","fresno",2020-08-12,1
"CA","long+beach",2020-06-25,1
"CA","long+beach",2020-06-26,3
"CA","long+beach",2020-06-28,1
"CA","long+beach",2020-06-29,3
"CA","long+beach",2020-06-30,1
"CA","long+beach",2020-07-01,5
"CA","long+beach",2020-07-02,6
"CA","long+beach",2020-07-03,1
"CA","long+beach",2020-07-04,2
"CA","long+beach",2020-07-05,3
"CA","long+beach",2020-07-06,1
"CA","long+beach",2020-07-07,5
"CA","long+beach",2020-07-08,4
"CA","long+beach",2020-07-09,2
"CA","long+beach",2020-07-10,10
"CA","long+beach",2020-07-11,2
"CA","long+beach",2020-07-12,2
"CA","long+beach",2020-07-13,2
"CA","long+beach",2020-07-14,5
"CA","long+beach",2020-07-15,8
"CA","long+beach",2020-07-16,7
"CA","long+beach",2020-07-17,7
"CA","long+beach",2020-07-18,5
"CA","long+beach",2020-07-19,5
"CA","long+beach",2020-07-20,7
"CA","long+beach",2020-07-21,3
"CA","long+beach",2020-07-22,7
"CA","long+beach",2020-07-23,3
"CA","long+beach",2020-07-24,5
"CA","long+beach",2020-07-25,4
"CA","long+beach",2020-07-26,2
"CA","long+beach",2020-07-27,3
"CA","long+beach",2020-07-28,10
"CA","long+beach",2020-07-29,7
"CA","long+beach",2020-07-30,5
"CA","long+beach",2020-07-31,4
"CA","long+beach",2020-08-01,3
"CA","long+beach",2020-08-02,2
"CA","long+beach",2020-08-03,13
"CA","long+beach",2020-08-04,4
"CA","long+beach",2020-08-06,1
"CA","long+beach",2020-08-07,12
"CA","long+beach",2020-08-08,7
"CA","long+beach",2020-08-10,3
"CA","long+beach",2020-08-11,8
"CA","long+beach",2020-08-12,4
"CA","long+beach",2020-08-14,3
"CA","long+beach",2020-08-15,3
"CA","long+beach",2020-08-17,6
"CA","los+angeles",2020-06-23,2
"CA","los+angeles",2020-06-25,1
"CA","los+angeles",2020-06-26,1
"CA","los+angeles",2020-06-28,1
"CA","los+angeles",2020-06-29,3
"CA","los+angeles",2020-06-30,1
"CA","los+angeles",2020-07-01,3
"CA","los+angeles",2020-07-02,4
"CA","los+angeles",2020-07-03,2
"CA","los+angeles",2020-07-04,1
"CA","los+angeles",2020-07-05,1
"CA","los+angeles",2020-07-06,3
"CA","los+angeles",2020-07-07,4
"CA","los+angeles",2020-07-08,6
"CA","los+angeles",2020-07-09,6
"CA","los+angeles",2020-07-10,9
"CA","los+angeles",2020-07-11,3
"CA","los+angeles",2020-07-12,2
"CA","los+angeles",2020-07-13,4
"CA","los+angeles",2020-07-14,3
"CA","los+angeles",2020-07-15,9
"CA","los+angeles",2020-07-16,9
"CA","los+angeles",2020-07-18,2
"CA","los+angeles",2020-07-19,3
"CA","los+angeles",2020-07-20,10
"CA","los+angeles",2020-07-21,6
"CA","los+angeles",2020-07-22,8
"CA","los+angeles",2020-07-23,4
"CA","los+angeles",2020-07-24,4
"CA","los+angeles",2020-07-25,6
"CA","los+angeles",2020-07-26,3
"CA","los+angeles",2020-07-27,4
"CA","los+angeles",2020-07-28,9
"CA","los+angeles",2020-07-29,5
"CA","los+angeles",2020-07-30,5
"CA","los+angeles",2020-07-31,10
"CA","los+angeles",2020-08-01,2
"CA","los+angeles",2020-08-02,1
"CA","los+angeles",2020-08-03,6
"CA","los+angeles",2020-08-04,5
"CA","los+angeles",2020-08-05,2
"CA","los+angeles",2020-08-06,3
"CA","los+angeles",2020-08-07,8
"CA","los+angeles",2020-08-08,5
"CA","los+angeles",2020-08-09,1
"CA","los+angeles",2020-08-10,3
"CA","los+angeles",2020-08-11,3
"CA","los+angeles",2020-08-12,2
"CA","los+angeles",2020-08-13,1
"CA","los+angeles",2020-08-14,3
"CA","los+angeles",2020-08-15,1
"CA","los+angeles",2020-08-17,5
"CA","oakland",2020-06-22,1
"CA","oakland",2020-06-23,1
"CA","oakland",2020-06-26,2
"CA","oakland",2020-06-29,1
"CA","oakland",2020-06-30,4
"CA","oakland",2020-07-01,3
"CA","oakland",2020-07-02,3
"CA","oakland",2020-07-03,1
"CA","oakland",2020-07-05,2
"CA","oakland",2020-07-06,1
"CA","oakland",2020-07-07,2
"CA","oakland",2020-07-08,4
"CA","oakland",2020-07-09,2
"CA","oakland",2020-07-10,6
"CA","oakland",2020-07-11,2
"CA","oakland",2020-07-12,2
"CA","oakland",2020-07-13,10
"CA","oakland",2020-07-14,11
"CA","oakland",2020-07-15,11
"CA","oakland",2020-07-16,4
"CA","oakland",2020-07-17,9
"CA","oakland",2020-07-18,7
"CA","oakland",2020-07-20,3
"CA","oakland",2020-07-21,2
"CA","oakland",2020-07-22,13
"CA","oakland",2020-07-23,7
"CA","oakland",2020-07-24,4
"CA","oakland",2020-07-25,5
"CA","oakland",2020-07-26,1
"CA","oakland",2020-07-27,3
"CA","oakland",2020-07-28,8
"CA","oakland",2020-07-29,8
"CA","oakland",2020-07-30,3
"CA","oakland",2020-07-31,6
"CA","oakland",2020-08-01,7
"CA","oakland",2020-08-02,1
"CA","oakland",2020-08-03,6
"CA","oakland",2020-08-04,4
"CA","oakland",2020-08-05,1
"CA","oakland",2020-08-06,4
"CA","oakland",2020-08-07,5
"CA","oakland",2020-08-08,3
"CA","oakland",2020-08-09,1
"CA","oakland",2020-08-10,3
"CA","oakland",2020-08-11,2
"CA","oakland",2020-08-12,6
"CA","oakland",2020-08-13,3
"CA","oakland",2020-08-14,4
"CA","oakland",2020-08-15,1
"CA","oakland",2020-08-17,4
"CA","sacramento",2020-06-26,2
"CA","sacramento",2020-06-30,1
"CA","sacramento",2020-07-06,3
"CA","sacramento",2020-07-07,2
"CA","sacramento",2020-07-08,1
"CA","sacramento",2020-07-09,4
"CA","sacramento",2020-07-11,1
"CA","sacramento",2020-07-12,2
"CA","sacramento",2020-07-13,2
"CA","sacramento",2020-07-14,3
"CA","sacramento",2020-07-15,11
"CA","sacramento",2020-07-16,7
"CA","sacramento",2020-07-17,4
"CA","sacramento",2020-07-19,2
"CA","sacramento",2020-07-20,7
"CA","sacramento",2020-07-23,1
"CA","sacramento",2020-07-24,4
"CA","sacramento",2020-07-25,3
"CA","sacramento",2020-07-26,2
"CA","sacramento",2020-07-27,2
"CA","sacramento",2020-07-28,1
"CA","sacramento",2020-07-29,1
"CA","sacramento",2020-07-30,1
"CA","sacramento",2020-08-01,1
"CA","sacramento",2020-08-02,1
"CA","sacramento",2020-08-03,4
"CA","sacramento",2020-08-04,1
"CA","sacramento",2020-08-05,3
"CA","sacramento",2020-08-06,5
"CA","sacramento",2020-08-08,4
"CA","sacramento",2020-08-10,1
"CA","sacramento",2020-08-12,1
"CA","sacramento",2020-08-14,4
"CA","sacramento",2020-08-16,1
"CA","sacramento",2020-08-17,1
"CA","san+diego",2020-06-23,2
"CA","san+diego",2020-06-25,2
"CA","san+diego",2020-06-26,3
"CA","san+diego",2020-06-29,1
"CA","san+diego",2020-07-01,1
"CA","san+diego",2020-07-02,2
"CA","san+diego",2020-07-03,1
"CA","san+diego",2020-07-04,1
"CA","san+diego",2020-07-07,1
"CA","san+diego",2020-07-08,2
"CA","san+diego",2020-07-09,4
"CA","san+diego",2020-07-10,3
"CA","san+diego",2020-07-11,2
"CA","san+diego",2020-07-12,2
"CA","san+diego",2020-07-13,4
"CA","san+diego",2020-07-14,7
"CA","san+diego",2020-07-15,7
"CA","san+diego",2020-07-16,6
"CA","san+diego",2020-07-17,13
"CA","san+diego",2020-07-18,6
"CA","san+diego",2020-07-19,1
"CA","san+diego",2020-07-20,3
"CA","san+diego",2020-07-21,2
"CA","san+diego",2020-07-22,2
"CA","san+diego",2020-07-23,5
"CA","san+diego",2020-07-24,8
"CA","san+diego",2020-07-25,5
"CA","san+diego",2020-07-26,4
"CA","san+diego",2020-07-27,2
"CA","san+diego",2020-07-28,8
"CA","san+diego",2020-07-29,3
"CA","san+diego",2020-07-30,5
"CA","san+diego",2020-07-31,4
"CA","san+diego",2020-08-03,8
"CA","san+diego",2020-08-04,6
"CA","san+diego",2020-08-05,1
"CA","san+diego",2020-08-06,4
"CA","san+diego",2020-08-07,5
"CA","san+diego",2020-08-08,2
"CA","san+diego",2020-08-09,1
"CA","san+diego",2020-08-10,2
"CA","san+diego",2020-08-11,3
"CA","san+diego",2020-08-12,4
"CA","san+diego",2020-08-13,2
"CA","san+diego",2020-08-14,3
"CA","san+diego",2020-08-17,3
"CA","san+francisco",2020-06-22,1
"CA","san+francisco",2020-06-23,1
"CA","san+francisco",2020-06-26,1
"CA","san+francisco",2020-06-27,1
"CA","san+francisco",2020-06-29,1
"CA","san+francisco",2020-06-30,4
"CA","san+francisco",2020-07-01,5
"CA","san+francisco",2020-07-02,2
"CA","san+francisco",2020-07-06,2
"CA","san+francisco",2020-07-07,2
"CA","san+francisco",2020-07-08,5
"CA","san+francisco",2020-07-09,2
"CA","san+francisco",2020-07-10,3
"CA","san+francisco",2020-07-11,3
"CA","san+francisco",2020-07-12,3
"CA","san+francisco",2020-07-13,7
"CA","san+francisco",2020-07-14,6
"CA","san+francisco",2020-07-15,12
"CA","san+francisco",2020-07-16,2
"CA","san+francisco",2020-07-17,4
"CA","san+francisco",2020-07-20,2
"CA","san+francisco",2020-07-21,2
"CA","san+francisco",2020-07-22,13
"CA","san+francisco",2020-07-23,14
"CA","san+francisco",2020-07-24,10
"CA","san+francisco",2020-07-25,8
"CA","san+francisco",2020-07-27,4
"CA","san+francisco",2020-07-28,13
"CA","san+francisco",2020-07-29,6
"CA","san+francisco",2020-07-30,4
"CA","san+francisco",2020-07-31,9
"CA","san+francisco",2020-08-01,6
"CA","san+francisco",2020-08-03,4
"CA","san+francisco",2020-08-04,4
"CA","san+francisco",2020-08-05,1
"CA","san+francisco",2020-08-06,3
"CA","san+francisco",2020-08-07,4
"CA","san+francisco",2020-08-08,3
"CA","san+francisco",2020-08-10,2
"CA","san+francisco",2020-08-12,5
"CA","san+francisco",2020-08-13,2
"CA","san+francisco",2020-08-14,2
"CA","san+francisco",2020-08-17,3
"CA","san+jose",2020-06-25,1
"CA","san+jose",2020-06-29,1
"CA","san+jose",2020-06-30,6
"CA","san+jose",2020-07-01,3
"CA","san+jose",2020-07-02,4
"CA","san+jose",2020-07-03,1
"CA","san+jose",2020-07-08,3
"CA","san+jose",2020-07-09,5
"CA","san+jose",2020-07-10,6
"CA","san+jose",2020-07-11,1
"CA","san+jose",2020-07-12,1
"CA","san+jose",2020-07-13,5
"CA","san+jose",2020-07-14,3
"CA","san+jose",2020-07-15,4
"CA","san+jose",2020-07-16,2
"CA","san+jose",2020-07-17,5
"CA","san+jose",2020-07-18,10
"CA","san+jose",2020-07-19,1
"CA","san+jose",2020-07-20,3
"CA","san+jose",2020-07-21,4
"CA","san+jose",2020-07-22,3
"CA","san+jose",2020-07-23,3
"CA","san+jose",2020-07-24,4
"CA","san+jose",2020-07-25,4
"CA","san+jose",2020-07-26,1
"CA","san+jose",2020-07-27,8
"CA","san+jose",2020-07-28,11
"CA","san+jose",2020-07-29,4
"CA","san+jose",2020-07-30,1
"CA","san+jose",2020-07-31,1
"CA","san+jose",2020-08-03,3
"CA","san+jose",2020-08-05,1
"CA","san+jose",2020-08-06,4
"CA","san+jose",2020-08-07,5
"CA","san+jose",2020-08-08,6
"CA","san+jose",2020-08-09,1
"CA","san+jose",2020-08-10,3
"CA","san+jose",2020-08-11,1
"CA","san+jose",2020-08-12,4
"CA","san+jose",2020-08-13,2
"CA","san+jose",2020-08-14,6
"CA","san+jose",2020-08-16,1
"CA","san+jose",2020-08-17,2
"CO","arvada",2020-06-22,2
"CO","arvada",2020-06-23,2
"CO","arvada",2020-06-24,1
"CO","arvada",2020-06-29,1
"CO","arvada",2020-06-30,1
"CO","arvada",2020-07-01,1
"CO","arvada",2020-07-02,1
"CO","arvada",2020-07-03,1
"CO","arvada",2020-07-05,1
"CO","arvada",2020-07-06,2
"CO","arvada",2020-07-07,1
"CO","arvada",2020-07-08,1
"CO","arvada",2020-07-09,7
"CO","arvada",2020-07-10,2
"CO","arvada",2020-07-13,2
"CO","arvada",2020-07-14,2
"CO","arvada",2020-07-15,7
"CO","arvada",2020-07-16,8
"CO","arvada",2020-07-17,6
"CO","arvada",2020-07-18,5
"CO","arvada",2020-07-19,1
"CO","arvada",2020-07-20,4
"CO","arvada",2020-07-21,2
"CO","arvada",2020-07-22,12
"CO","arvada",2020-07-23,9
"CO","arvada",2020-07-24,19
"CO","arvada",2020-07-25,11
"CO","arvada",2020-07-26,1
"CO","arvada",2020-07-27,9
"CO","arvada",2020-07-28,12
"CO","arvada",2020-07-29,6
"CO","arvada",2020-07-30,2
"CO","arvada",2020-07-31,6
"CO","arvada",2020-08-01,3
"CO","arvada",2020-08-03,5
"CO","arvada",2020-08-04,4
"CO","arvada",2020-08-05,1
"CO","arvada",2020-08-06,4
"CO","arvada",2020-08-07,3
"CO","arvada",2020-08-08,1
"CO","arvada",2020-08-10,5
"CO","arvada",2020-08-11,1
"CO","arvada",2020-08-12,3
"CO","arvada",2020-08-13,3
"CO","arvada",2020-08-14,1
"CO","arvada",2020-08-17,3
"CO","aurora",2020-06-22,3
"CO","aurora",2020-06-23,3
"CO","aurora",2020-06-24,1
"CO","aurora",2020-06-29,1
"CO","aurora",2020-06-30,1
"CO","aurora",2020-07-02,2
"CO","aurora",2020-07-03,1
"CO","aurora",2020-07-06,2
"CO","aurora",2020-07-08,2
"CO","aurora",2020-07-09,8
"CO","aurora",2020-07-10,3
"CO","aurora",2020-07-11,1
"CO","aurora",2020-07-12,1
"CO","aurora",2020-07-15,6
"CO","aurora",2020-07-16,7
"CO","aurora",2020-07-17,5
"CO","aurora",2020-07-18,6
"CO","aurora",2020-07-19,1
"CO","aurora",2020-07-20,3
"CO","aurora",2020-07-21,4
"CO","aurora",2020-07-22,13
"CO","aurora",2020-07-23,8
"CO","aurora",2020-07-24,15
"CO","aurora",2020-07-25,9
"CO","aurora",2020-07-26,2
"CO","aurora",2020-07-27,7
"CO","aurora",2020-07-28,14
"CO","aurora",2020-07-29,5
"CO","aurora",2020-07-30,1
"CO","aurora",2020-07-31,4
"CO","aurora",2020-08-01,4
"CO","aurora",2020-08-03,3
"CO","aurora",2020-08-04,4
"CO","aurora",2020-08-05,1
"CO","aurora",2020-08-06,5
"CO","aurora",2020-08-07,3
"CO","aurora",2020-08-08,1
"CO","aurora",2020-08-10,4
"CO","aurora",2020-08-11,1
"CO","aurora",2020-08-12,2
"CO","aurora",2020-08-13,2
"CO","aurora",2020-08-14,3
"CO","aurora",2020-08-16,1
"CO","aurora",2020-08-17,2
"CO","centennial",2020-06-22,2
"CO","centennial",2020-06-23,3
"CO","centennial",2020-06-24,1
"CO","centennial",2020-06-29,1
"CO","centennial",2020-06-30,1
"CO","centennial",2020-07-01,1
"CO","centennial",2020-07-02,2
"CO","centennial",2020-07-03,1
"CO","centennial",2020-07-06,2
"CO","centennial",2020-07-07,1
"CO","centennial",2020-07-09,7
"CO","centennial",2020-07-10,2
"CO","centennial",2020-07-11,1
"CO","centennial",2020-07-12,1
"CO","centennial",2020-07-14,2
"CO","centennial",2020-07-15,5
"CO","centennial",2020-07-16,7
"CO","centennial",2020-07-17,6
"CO","centennial",2020-07-18,2
"CO","centennial",2020-07-20,4
"CO","centennial",2020-07-21,6
"CO","centennial",2020-07-22,12
"CO","centennial",2020-07-23,9
"CO","centennial",2020-07-24,15
"CO","centennial",2020-07-25,8
"CO","centennial",2020-07-26,1
"CO","centennial",2020-07-27,3
"CO","centennial",2020-07-28,10
"CO","centennial",2020-07-29,9
"CO","centennial",2020-07-30,1
"CO","centennial",2020-07-31,4
"CO","centennial",2020-08-01,3
"CO","centennial",2020-08-03,3
"CO","centennial",2020-08-04,2
"CO","centennial",2020-08-05,3
"CO","centennial",2020-08-06,4
"CO","centennial",2020-08-07,1
"CO","centennial",2020-08-10,5
"CO","centennial",2020-08-11,1
"CO","centennial",2020-08-12,3
"CO","centennial",2020-08-13,1
"CO","centennial",2020-08-14,3
"CO","centennial",2020-08-17,2
"CO","colorado+springs",2020-06-23,1
"CO","colorado+springs",2020-06-25,1
"CO","colorado+springs",2020-06-26,1
"CO","colorado+springs",2020-06-29,2
"CO","colorado+springs",2020-07-09,2
"CO","colorado+springs",2020-07-10,4
"CO","colorado+springs",2020-07-11,3
"CO","colorado+springs",2020-07-13,2
"CO","colorado+springs",2020-07-14,3
"CO","colorado+springs",2020-07-15,4
"CO","colorado+springs",2020-07-16,4
"CO","colorado+springs",2020-07-17,2
"CO","colorado+springs",2020-07-20,1
"CO","colorado+springs",2020-07-21,2
"CO","colorado+springs",2020-07-22,5
"CO","colorado+springs",2020-07-23,4
"CO","colorado+springs",2020-07-28,3
"CO","colorado+springs",2020-07-29,7
"CO","colorado+springs",2020-07-31,1
"CO","colorado+springs",2020-08-06,2
"CO","colorado+springs",2020-08-07,3
"CO","colorado+springs",2020-08-11,2
"CO","colorado+springs",2020-08-12,1
"CO","colorado+springs",2020-08-14,1
"CO","colorado+springs",2020-08-17,4
"CO","denver",2020-06-22,3
"CO","denver",2020-06-23,1
"CO","denver",2020-06-24,1
"CO","denver",2020-06-25,1
"CO","denver",2020-06-29,1
"CO","denver",2020-06-30,2
"CO","denver",2020-07-02,1
"CO","denver",2020-07-03,1
"CO","denver",2020-07-06,2
"CO","denver",2020-07-07,1
"CO","denver",2020-07-08,1
"CO","denver",2020-07-09,7
"CO","denver",2020-07-10,2
"CO","denver",2020-07-12,1
"CO","denver",2020-07-13,1
"CO","denver",2020-07-14,2
"CO","denver",2020-07-15,5
"CO","denver",2020-07-16,9
"CO","denver",2020-07-17,11
"CO","denver",2020-07-18,5
"CO","denver",2020-07-19,1
"CO","denver",2020-07-20,3
"CO","denver",2020-07-21,4
"CO","denver",2020-07-22,13
"CO","denver",2020-07-23,8
"CO","denver",2020-07-24,12
"CO","denver",2020-07-25,9
"CO","denver",2020-07-26,2
"CO","denver",2020-07-27,9
"CO","denver",2020-07-28,9
"CO","denver",2020-07-29,8
"CO","denver",2020-07-30,2
"CO","denver",2020-07-31,7
"CO","denver",2020-08-01,4
"CO","denver",2020-08-03,4
"CO","denver",2020-08-04,3
"CO","denver",2020-08-05,4
"CO","denver",2020-08-06,5
"CO","denver",2020-08-07,3
"CO","denver",2020-08-08,1
"CO","denver",2020-08-10,6
"CO","denver",2020-08-12,3
"CO","denver",2020-08-13,1
"CO","denver",2020-08-14,4
"CO","denver",2020-08-16,1
"CO","denver",2020-08-17,2
"CO","fort+collins",2020-06-22,1
"CO","fort+collins",2020-06-25,1
"CO","fort+collins",2020-07-06,2
"CO","fort+collins",2020-07-07,1
"CO","fort+collins",2020-07-11,3
"CO","fort+collins",2020-07-12,2
"CO","fort+collins",2020-07-14,4
"CO","fort+collins",2020-07-15,1
"CO","fort+collins",2020-07-16,1
"CO","fort+collins",2020-07-22,3
"CO","fort+collins",2020-07-23,7
"CO","fort+collins",2020-07-24,3
"CO","fort+collins",2020-07-25,3
"CO","fort+collins",2020-07-26,1
"CO","fort+collins",2020-07-27,1
"CO","fort+collins",2020-07-28,1
"CO","fort+collins",2020-07-30,1
"CO","fort+collins",2020-07-31,1
"CO","fort+collins",2020-08-03,4
"CO","fort+collins",2020-08-04,2
"CO","fort+collins",2020-08-05,2
"CO","fort+collins",2020-08-06,1
"CO","fort+collins",2020-08-12,1
"CO","fort+collins",2020-08-13,1
"CO","fort+collins",2020-08-17,1
"CO","lakewood",2020-06-22,2
"CO","lakewood",2020-06-23,3
"CO","lakewood",2020-06-24,1
"CO","lakewood",2020-06-29,1
"CO","lakewood",2020-06-30,1
"CO","lakewood",2020-07-01,1
"CO","lakewood",2020-07-02,1
"CO","lakewood",2020-07-03,1
"CO","lakewood",2020-07-05,1
"CO","lakewood",2020-07-06,2
"CO","lakewood",2020-07-07,1
"CO","lakewood",2020-07-08,1
"CO","lakewood",2020-07-09,7
"CO","lakewood",2020-07-10,2
"CO","lakewood",2020-07-11,1
"CO","lakewood",2020-07-13,1
"CO","lakewood",2020-07-14,1
"CO","lakewood",2020-07-15,6
"CO","lakewood",2020-07-16,11
"CO","lakewood",2020-07-17,3
"CO","lakewood",2020-07-18,5
"CO","lakewood",2020-07-19,1
"CO","lakewood",2020-07-20,4
"CO","lakewood",2020-07-21,3
"CO","lakewood",2020-07-22,11
"CO","lakewood",2020-07-23,8
"CO","lakewood",2020-07-24,18
"CO","lakewood",2020-07-25,12
"CO","lakewood",2020-07-26,2
"CO","lakewood",2020-07-27,9
"CO","lakewood",2020-07-28,14
"CO","lakewood",2020-07-29,5
"CO","lakewood",2020-07-31,6
"CO","lakewood",2020-08-01,4
"CO","lakewood",2020-08-03,2
"CO","lakewood",2020-08-04,3
"CO","lakewood",2020-08-05,3
"CO","lakewood",2020-08-06,5
"CO","lakewood",2020-08-07,3
"CO","lakewood",2020-08-08,1
"CO","lakewood",2020-08-10,7
"CO","lakewood",2020-08-12,4
"CO","lakewood",2020-08-13,2
"CO","lakewood",2020-08-14,3
"CO","lakewood",2020-08-16,1
"CO","lakewood",2020-08-17,3
"CO","pueblo",2020-07-13,2
"CO","pueblo",2020-07-14,2
"CO","pueblo",2020-07-23,2
"CO","pueblo",2020-07-28,1
"CO","pueblo",2020-08-06,1
"CO","pueblo",2020-08-07,1
"CO","thornton",2020-06-22,3
"CO","thornton",2020-06-23,3
"CO","thornton",2020-06-24,1
"CO","thornton",2020-06-29,1
"CO","thornton",2020-07-02,2
"CO","thornton",2020-07-03,1
"CO","thornton",2020-07-06,2
"CO","thornton",2020-07-08,1
"CO","thornton",2020-07-09,7
"CO","thornton",2020-07-10,5
"CO","thornton",2020-07-11,1
"CO","thornton",2020-07-13,1
"CO","thornton",2020-07-14,2
"CO","thornton",2020-07-15,7
"CO","thornton",2020-07-16,10
"CO","thornton",2020-07-17,6
"CO","thornton",2020-07-18,4
"CO","thornton",2020-07-20,4
"CO","thornton",2020-07-21,1
"CO","thornton",2020-07-22,11
"CO","thornton",2020-07-23,9
"CO","thornton",2020-07-24,19
"CO","thornton",2020-07-25,9
"CO","thornton",2020-07-26,2
"CO","thornton",2020-07-27,9
"CO","thornton",2020-07-28,9
"CO","thornton",2020-07-29,5
